Einsatzort	PLZ	Qualifikation	Qualifikationgruppe	Schicht	Tag	Wochentag	Feiertag	Mitarbeiter ID
925	131.0	91	2.0	1	2013-09-24	Tue	False	[525 762  31 711]
435	160.0	205	2.0	1	2014-10-09	Thu	False	[2114 2123 2164 8247 9256]
2068	119.0	143	10.0	1	2017-02-27	Mon	False	[21028]
2434	119.0	25	2.0	1	2016-12-16	Fri	False	[21644]
2658	63.0	0	2.0	1	2019-12-23	Mon	False	[42671 43150 42500 41368]
205	63.0	26	2.0	1	2020-09-14	Mon	False	[45670]
1374	92.0	205	2.0	1	2020-12-20	Sun	False	[49405]
251	124.0	108	2.0	2	2016-11-18	Fri	False	[21482]
462	92.0	74	2.0	2	2019-07-20	Sat	False	[39741 37838]
1491	123.0	205	2.0	1	2020-01-11	Sat	False	[41252 47396]
386	160.0	91	2.0	1	2014-10-24	Fri	False	[7238]
1537	109.0	201	2.0	1	2014-02-21	Fri	False	[4384]
1899	153.0	153	2.0	1	2020-12-06	Sun	False	[48618 49757 47708]
106	15.0	167	2.0	1	2016-05-12	Thu	False	[15735]
1565	19.0	71	10.0	2	2016-07-23	Sat	False	[21292]
2484	63.0	123	2.0	1	2014-04-10	Thu	False	[1317]
1106	19.0	26	2.0	1	2019-05-09	Thu	False	[37388 38898 39214 40678 41817 42031]
1652	92.0	148	2.0	1	2019-09-11	Wed	False	[44422]
558	72.0	123	2.0	1	2016-07-03	Sun	False	[18686]
961	92.0	143	10.0	1	2020-12-06	Sun	False	[48616]
643	160.0	148	2.0	1	2016-04-30	Sat	False	[17105]
1865	92.0	201	2.0	1	2015-03-04	Wed	False	[4289]
2675	131.0	143	10.0	2	2019-01-21	Mon	False	[33048 34146 34385 37158 37617 38044]
1548	109.0	206	2.0	1	2020-01-17	Fri	False	[41017]
613	70.0	17	2.0	1	2019-09-28	Sat	False	[40169]
2137	126.0	26	2.0	2	2014-02-28	Fri	False	[1326 2810 3059 3103]
1560	109.0	108	2.0	2	2020-06-22	Mon	False	[45375 46812]
2422	0.0	91	2.0	2	2013-09-01	Sun	False	[87]
2434	119.0	91	2.0	1	2016-04-17	Sun	False	[13069 14674 15235 16029 16181 17025]
2054	126.0	91	2.0	2	2016-04-24	Sun	False	[19621]
765	43.0	48	2.0	2	2018-10-26	Fri	False	[37749]
2766	92.0	74	2.0	2	2014-06-08	Sun	False	[3157]
392	131.0	103	2.0	2	2017-09-21	Thu	False	[29680 28669]
930	88.0	110	2.0	2	2016-08-03	Wed	False	[20630]
1747	160.0	148	2.0	1	2017-01-25	Wed	False	[20684 21216 21770 22785 26020]
1106	19.0	84	10.0	1	2014-08-24	Sun	False	[1021]
2331	124.0	167	2.0	2	2018-01-09	Tue	False	[26193]
930	88.0	123	2.0	2	2020-04-03	Fri	False	[42098 43086 43938 44328 45108 46489]
57	43.0	205	2.0	0	2014-10-15	Wed	False	[7476 8142 7071 6271 8959]
584	131.0	25	2.0	2	2017-06-10	Sat	False	[25121 21559 28216]
334	102.0	81	10.0	2	2014-08-18	Mon	False	[1418 5912 6954 7260]
1056	153.0	128	10.0	2	2016-10-15	Sat	False	[20556]
1868	65.0	201	2.0	1	2016-06-19	Sun	False	[17119 20030 14599 20681]
2184	17.0	123	2.0	2	2015-10-21	Wed	False	[ 9886 10199 10763 11181 11277 17411]
2765	117.0	18	2.0	2	2015-07-03	Fri	False	[9569]
1355	92.0	80	2.0	1	2017-10-01	Sun	False	[29170]
1600	109.0	91	2.0	1	2019-11-28	Thu	False	[46532]
788	124.0	148	2.0	2	2018-09-30	Sun	False	[33218 34567 36876 37547]
803	131.0	91	2.0	2	2017-12-23	Sat	False	[28220 28992 29015 30507]
2467	92.0	91	2.0	2	2019-05-24	Fri	False	[41618]
464	19.0	143	10.0	1	2013-12-04	Wed	False	[2379 2616]
1747	160.0	123	2.0	2	2016-07-16	Sat	False	[17199 17415 19072 20507 22641]
930	88.0	123	2.0	1	2014-12-18	Thu	False	[2642 3963 5101 5230 5406 5932]
2077	19.0	48	2.0	0	2015-12-16	Wed	False	[11450]
1899	153.0	26	2.0	1	2013-10-13	Sun	False	[736 843]
2054	126.0	167	2.0	1	2020-07-01	Wed	False	[44307 49026]
2074	121.0	148	2.0	1	2019-04-23	Tue	False	[36422 39956 40361 42293]
868	160.0	193	10.0	2	2013-10-13	Sun	False	[707 812]
1781	117.0	68	2.0	1	2019-04-29	Mon	False	[40062 41014 41342 43039 43262]
1611	0.0	17	2.0	1	2019-11-08	Fri	False	[40567]
2097	92.0	91	2.0	2	2014-01-14	Tue	False	[2346]
2137	126.0	0	2.0	1	2018-03-06	Tue	False	[29961]
1806	126.0	84	10.0	1	2018-02-27	Tue	False	[28267 33086 26622 34120]
1447	131.0	91	2.0	1	2013-12-21	Sat	False	[3026]
613	70.0	205	2.0	1	2015-05-18	Mon	False	[ 6916 10878 12665 13113 13784]
2333	109.0	82	10.0	2	2017-10-06	Fri	False	[30989]
613	70.0	34	11.0	2	2019-01-14	Mon	False	[33732]
395	124.0	205	2.0	1	2019-10-17	Thu	False	[41473 46687]
789	92.0	51	2.0	1	2020-01-18	Sat	False	[42002]
2675	131.0	212	10.0	2	2015-07-13	Mon	False	[11583]
256	92.0	108	2.0	1	2015-03-02	Mon	False	[12200]
2581	27.0	25	2.0	2	2020-12-06	Sun	False	[48177]
2608	131.0	167	2.0	1	2014-03-19	Wed	False	[3590]
968	68.0	24	2.0	2	2014-04-29	Tue	False	[4334 2033 2250 1212]
1245	92.0	84	10.0	2	2020-03-16	Mon	False	[45951 46184 49047 49287]
892	33.0	205	2.0	1	2020-12-07	Mon	False	[48031]
1032	149.0	148	2.0	2	2016-09-06	Tue	False	[16471 18269 19990]
2083	125.0	123	2.0	2	2018-12-09	Sun	False	[35005 39181]
2113	121.0	108	2.0	1	2015-03-27	Fri	False	[11161  9034]
2271	131.0	82	10.0	2	2016-09-25	Sun	False	[22709 18390]
1764	92.0	71	10.0	1	2019-06-22	Sat	False	[41729 42838]
2503	131.0	91	2.0	2	2017-03-30	Thu	False	[21543 21875 22381 22877 24094 25034]
645	124.0	25	2.0	2	2019-09-19	Thu	False	[42495 45474 46211]
597	63.0	201	2.0	1	2015-05-24	Sun	False	[13670]
2399	131.0	25	2.0	1	2019-12-13	Fri	False	[40413]
270	119.0	81	10.0	2	2014-01-22	Wed	False	[ 162 2546]
1224	43.0	103	2.0	1	2014-07-06	Sun	False	[2288]
1175	92.0	82	10.0	1	2020-04-08	Wed	False	[48498]
318	126.0	80	2.0	2	2014-02-23	Sun	False	[1349 1067]
1614	43.0	82	10.0	2	2020-11-04	Wed	False	[48020 48708 47104 49984 46696]
1018	68.0	159	2.0	2	2018-10-23	Tue	False	[32800 37039 32599 34654 36793 37865]
1014	92.0	36	10.0	1	2020-07-22	Wed	False	[47735 47339 44722]
2762	68.0	212	10.0	1	2018-07-09	Mon	False	[29134]
1018	68.0	212	10.0	2	2014-11-20	Thu	False	[ 5570  8694 10247]
68	92.0	91	2.0	2	2019-10-28	Mon	False	[43472 39473 44296 41116]
2434	119.0	110	2.0	1	2016-06-30	Thu	False	[21971]
2368	92.0	205	2.0	2	2018-03-23	Fri	False	[28937 34381 28844 30005 29772]
334	102.0	25	2.0	1	2019-11-12	Tue	False	[41706]
2434	119.0	148	2.0	2	2014-10-25	Sat	False	[1654 2260 3328 3509 3516 4287]
1759	124.0	34	11.0	2	2015-02-10	Tue	False	[12001  4149 10574  4568 11925  5011]
2721	27.0	148	2.0	2	2019-12-27	Fri	False	[40350]
2658	63.0	206	2.0	2	2015-03-24	Tue	False	[ 5355 12663]
560	126.0	115	10.0	1	2020-01-26	Sun	False	[45538]
333	58.0	148	2.0	1	2018-12-09	Sun	False	[37698]
468	92.0	26	2.0	2	2013-12-31	Tue	False	[  90  941 2769]
2422	0.0	84	10.0	1	2017-10-11	Wed	False	[24296 24477]
930	88.0	153	2.0	2	2018-02-23	Fri	False	[28580]
4	63.0	84	10.0	2	2018-04-24	Tue	False	[32854]
632	63.0	84	10.0	2	2015-10-03	Sat	True	[10823 16033]
2422	0.0	71	10.0	2	2015-03-05	Thu	False	[ 9119  9767 10338]
1453	126.0	205	2.0	1	2015-06-22	Mon	False	[ 7059  9951 12668]
584	131.0	108	2.0	1	2020-11-19	Thu	False	[48645 48717 47288]
1600	109.0	91	2.0	2	2017-07-20	Thu	False	[28935 26584 23073 28305 27519]
1439	92.0	148	2.0	1	2015-05-04	Mon	False	[12122 12133]
1782	123.0	81	10.0	2	2020-07-03	Fri	False	[45046 45878 44795 44548 44587 46784]
2675	131.0	91	2.0	2	2015-04-29	Wed	False	[5865 6188 6260 6576 7009 7286]
251	124.0	26	2.0	3	2017-06-29	Thu	False	[29108]
2581	27.0	212	10.0	2	2015-11-23	Mon	False	[14739 16822 17236]
1342	160.0	148	2.0	1	2020-08-12	Wed	False	[48683 45050]
524	92.0	212	10.0	0	2015-11-10	Tue	False	[17844 14400]
645	124.0	201	2.0	1	2019-10-06	Sun	False	[39733 43041]
2137	126.0	26	2.0	2	2015-12-17	Thu	False	[13965 16908 17278 17787]
2461	92.0	148	2.0	1	2018-08-08	Wed	False	[33685 37105]
2467	92.0	91	2.0	2	2016-08-10	Wed	False	[17890 20525 21340]
917	71.0	159	2.0	2	2014-06-02	Mon	False	[4615]
1422	123.0	25	2.0	2	2014-12-18	Thu	False	[9852 7967 4777]
2675	131.0	24	2.0	1	2019-06-28	Fri	False	[40051 36244]
653	121.0	167	2.0	2	2018-04-07	Sat	False	[28298]
1899	153.0	201	2.0	2	2015-05-22	Fri	False	[11467 11821 13704]
588	43.0	91	2.0	2	2018-05-28	Mon	False	[28144 28245 34653]
1559	109.0	212	10.0	2	2020-04-25	Sat	False	[48575 43049 49461 45873 43278]
1747	160.0	153	2.0	1	2017-04-13	Thu	False	[24020]
1402	131.0	148	2.0	2	2019-03-07	Thu	False	[36569 39427 40392 41674]
1790	131.0	148	2.0	0	2020-09-18	Fri	False	[47404 46417 48310]
716	131.0	107	10.0	2	2018-11-24	Sat	False	[38897 33815]
505	92.0	28	2.0	2	2017-11-07	Tue	False	[29888]
2640	92.0	148	2.0	1	2017-03-12	Sun	False	[22282 23097 23329 23423 24309 24600]
385	92.0	148	2.0	1	2020-07-30	Thu	False	[48627 46795]
144	92.0	81	10.0	1	2018-01-03	Wed	False	[29832]
2038	27.0	91	2.0	2	2018-01-03	Wed	False	[28691]
1839	92.0	206	2.0	1	2019-08-09	Fri	False	[40564 44767 38348 43316]
840	131.0	110	2.0	1	2018-11-23	Fri	False	[34963]
1803	109.0	82	10.0	2	2014-10-14	Tue	False	[5485 9601 2555 3045]
588	43.0	91	2.0	1	2018-10-15	Mon	False	[34653]
2162	92.0	133	2.0	2	2014-10-21	Tue	False	[3948 5751 2850 3992]
2422	0.0	148	2.0	2	2016-01-27	Wed	False	[11318 12270 12453 14060 14772 16248]
1106	19.0	26	2.0	2	2014-10-06	Mon	False	[1278 1749 2435 4037 4770 5917]
1148	124.0	108	2.0	1	2017-05-06	Sat	False	[20670 21423]
334	102.0	108	2.0	2	2014-03-29	Sat	False	[3683  246]
2271	131.0	91	2.0	1	2015-05-25	Mon	True	[9293]
274	131.0	167	2.0	1	2019-12-23	Mon	False	[42271 45831 46572 42602]
1565	19.0	110	2.0	2	2020-03-15	Sun	False	[48666]
1427	126.0	133	2.0	1	2019-10-24	Thu	False	[41643]
1913	63.0	81	10.0	2	2016-12-24	Sat	False	[21125 25735]
82	131.0	26	2.0	1	2016-02-01	Mon	False	[12101 13472 14423 15361]
191	169.0	26	2.0	2	2020-07-21	Tue	False	[48740 46707 46715 46889 47752]
2033	72.0	103	2.0	2	2018-01-26	Fri	False	[33202]
930	88.0	103	2.0	2	2013-12-29	Sun	False	[2027  240]
1936	92.0	91	2.0	1	2015-03-29	Sun	False	[5490 6070 7136 8595 9078 9436]
1825	19.0	168	2.0	1	2018-07-03	Tue	False	[36493 32543 36577]
293	43.0	148	2.0	2	2014-08-28	Thu	False	[1158 2514 7453 8179]
1325	43.0	169	2.0	2	2016-12-31	Sat	False	[18635 20556]
2503	131.0	82	10.0	1	2015-04-01	Wed	False	[10240 13290]
1865	92.0	148	2.0	2	2016-12-15	Thu	False	[25392 25510]
892	33.0	143	10.0	1	2016-04-26	Tue	False	[20160 17875]
435	160.0	167	2.0	2	2017-07-14	Fri	False	[22490 25002 29267]
595	124.0	123	2.0	1	2017-07-18	Tue	False	[27927]
1342	160.0	201	2.0	1	2017-02-07	Tue	False	[20878]
271	70.0	148	2.0	2	2017-07-26	Wed	False	[23454 23802 26426]
925	131.0	123	2.0	1	2019-07-22	Mon	False	[42286 43497 45093]
1928	63.0	44	2.0	1	2017-11-26	Sun	False	[27851 29718 30698 27948 30120]
2422	0.0	133	2.0	1	2020-01-04	Sat	False	[47012]
1806	126.0	148	2.0	2	2014-04-27	Sun	False	[ 427 3661]
251	124.0	26	2.0	1	2020-09-26	Sat	False	[45857 48573 48862]
516	74.0	153	2.0	2	2015-10-18	Sun	False	[16505]
1171	72.0	107	10.0	1	2020-07-27	Mon	False	[48712]
1614	43.0	143	10.0	1	2020-02-01	Sat	False	[40974 44257]
2099	160.0	205	2.0	1	2019-12-28	Sat	False	[44044]
385	92.0	148	2.0	1	2018-12-17	Mon	False	[35212 38052]
930	88.0	143	10.0	1	2014-05-20	Tue	False	[ 842 4052 5161]
2652	92.0	123	2.0	2	2017-11-23	Thu	False	[31640 25772 26652]
679	71.0	108	2.0	1	2020-08-08	Sat	False	[49649 47526]
1018	68.0	84	10.0	2	2015-01-05	Mon	False	[6614 7605]
12	92.0	81	10.0	2	2015-06-24	Wed	False	[10357]
2667	0.0	82	10.0	2	2020-03-04	Wed	False	[42437]
1358	71.0	205	2.0	1	2014-09-29	Mon	False	[5887 1679 8105 2676]
1614	43.0	8	2.0	2	2020-08-01	Sat	False	[46019]
1355	92.0	205	2.0	2	2020-12-02	Wed	False	[48235]
2597	160.0	167	2.0	2	2015-04-27	Mon	False	[10122 11694  8239 13146  7973]
79	43.0	44	2.0	2	2018-03-20	Tue	False	[30078 34577]
88	63.0	91	2.0	2	2017-09-04	Mon	False	[23139 24112 28801 30420]
309	19.0	205	2.0	2	2014-06-10	Tue	False	[4069]
2348	43.0	155	2.0	2	2016-03-08	Tue	False	[17270 18219 18608]
784	117.0	147	2.0	1	2018-07-12	Thu	False	[34794 29046 33326]
1024	123.0	143	10.0	2	2015-01-28	Wed	False	[ 4235  3749  7214 10174  4608 11369]
2631	88.0	201	2.0	2	2018-07-25	Wed	False	[30580 34801 31009]
293	43.0	82	10.0	1	2015-06-14	Sun	False	[6237]
329	63.0	0	2.0	1	2016-09-07	Wed	False	[21437 19889 20491]
2421	117.0	0	2.0	1	2014-10-16	Thu	False	[7338 3985]
395	124.0	26	2.0	2	2016-04-16	Sat	False	[13641 14971 17644 17965 20007]
1491	123.0	148	2.0	1	2014-06-06	Fri	False	[ 264  835 1538 2790 3051 3201]
1873	117.0	143	10.0	1	2019-10-05	Sat	False	[40389 41596]
2064	68.0	205	2.0	2	2018-12-11	Tue	False	[37057 39726]
192	92.0	201	2.0	2	2014-12-24	Wed	False	[3765 7450]
1018	68.0	155	2.0	2	2020-10-01	Thu	False	[46670 48109]
2184	17.0	26	2.0	2	2019-04-21	Sun	False	[35426 36399 36441 37883 38389]
755	160.0	168	2.0	2	2020-05-19	Tue	False	[44835 45889 44603]
2182	72.0	167	2.0	2	2014-08-17	Sun	False	[1276 1860 5661]
625	92.0	123	2.0	2	2014-12-03	Wed	False	[2906 3752]
1763	92.0	205	2.0	2	2014-01-27	Mon	False	[2349 3479]
1481	92.0	34	11.0	1	2020-01-02	Thu	False	[41642 42219]
1936	92.0	91	2.0	2	2018-10-06	Sat	False	[31341 31963 33222 33420 36537 38488]
57	43.0	155	2.0	2	2019-11-25	Mon	False	[43219 42053]
1645	43.0	74	2.0	2	2017-12-10	Sun	False	[27364]
1945	131.0	148	2.0	2	2019-03-08	Fri	True	[37629 38344 41452]
2097	92.0	133	2.0	2	2016-12-09	Fri	False	[19134 22572]
2074	121.0	48	2.0	1	2017-08-02	Wed	False	[23790]
1245	92.0	107	10.0	2	2018-10-03	Wed	True	[34859]
1622	109.0	143	10.0	2	2017-05-03	Wed	False	[25533 26011]
1650	27.0	148	2.0	2	2020-02-29	Sat	False	[47382 45909 43289 43943 43477 41525]
334	102.0	80	2.0	2	2018-09-17	Mon	False	[34018 34778]
803	131.0	153	2.0	2	2016-02-23	Tue	False	[17173]
1000	98.0	168	2.0	2	2014-10-02	Thu	False	[1685 3918 1667 4753 2686]
2067	160.0	133	2.0	1	2020-08-08	Sat	False	[46455]
930	88.0	193	10.0	2	2019-08-17	Sat	False	[37758]
82	131.0	91	2.0	2	2016-05-17	Tue	False	[20266]
2634	17.0	91	2.0	2	2014-03-18	Tue	False	[1345]
2467	92.0	143	10.0	1	2013-10-15	Tue	False	[1368]
2796	135.0	170	2.0	2	2018-01-09	Tue	False	[28022]
293	43.0	26	2.0	2	2014-10-01	Wed	False	[1467 2940 2976 4475 4820 5324]
2067	160.0	91	2.0	1	2020-08-30	Sun	False	[47804 49956 47965]
1024	123.0	0	2.0	1	2020-02-03	Mon	False	[48434 43397 47683 47521 47223 43140]
192	92.0	26	2.0	2	2017-07-30	Sun	False	[23697]
725	19.0	212	10.0	2	2019-06-14	Fri	False	[43478]
2675	131.0	123	2.0	1	2014-09-17	Wed	False	[1242 2614 3207 3218 3782 6080]
1491	123.0	148	2.0	2	2015-12-03	Thu	False	[11878 13129 14327 14611 14822 16446]
474	92.0	91	2.0	1	2015-09-13	Sun	False	[12840]
353	15.0	123	2.0	2	2014-06-23	Mon	False	[3066 5368 5989  356]
870	92.0	103	2.0	2	2020-05-14	Thu	False	[46510 48241 44481 45913]
1614	43.0	193	10.0	2	2019-07-23	Tue	False	[40637]
370	19.0	26	2.0	2	2020-03-29	Sun	False	[44768 43952 49841 47620]
1355	92.0	123	2.0	2	2019-04-24	Wed	False	[35300 36555 37279 38364 38616 39659]
1936	92.0	44	2.0	2	2013-10-20	Sun	False	[1476]
462	92.0	123	2.0	1	2017-03-19	Sun	False	[26382]
334	102.0	26	2.0	1	2018-10-02	Tue	False	[30853 31979 32509 33117 33895 35644]
1747	160.0	0	2.0	1	2017-06-16	Fri	False	[24412]
1541	63.0	148	2.0	1	2014-01-04	Sat	False	[ 775 1479]
1038	153.0	74	2.0	2	2017-02-16	Thu	False	[25295]
732	100.0	108	2.0	1	2019-11-15	Fri	False	[42820]
451	92.0	168	2.0	2	2014-04-24	Thu	False	[4084 5357  295  812]
613	70.0	51	2.0	2	2017-05-20	Sat	False	[27621]
2467	92.0	205	2.0	0	2016-12-24	Sat	False	[19801 24916]
382	83.0	201	2.0	1	2017-02-24	Fri	False	[24488]
1683	123.0	205	2.0	2	2019-07-07	Sun	False	[38683 39909 44688]
1559	109.0	206	2.0	2	2020-11-29	Sun	False	[49216 48887 48764 48164]
1868	65.0	74	2.0	2	2019-09-26	Thu	False	[38997 45952 45381 41159]
2348	43.0	206	2.0	2	2017-10-16	Mon	False	[23960 25511 26551]
88	63.0	24	2.0	2	2017-08-06	Sun	False	[26448]
757	92.0	123	2.0	2	2018-04-22	Sun	False	[29748 29871]
98	124.0	123	2.0	1	2017-02-10	Fri	False	[19445]
621	119.0	143	10.0	2	2019-04-01	Mon	False	[38964]
2068	119.0	123	2.0	1	2016-08-21	Sun	False	[23291]
2182	72.0	148	2.0	2	2014-03-26	Wed	False	[3418 5355]
2352	92.0	148	2.0	2	2019-06-13	Thu	False	[36500 36783 37390 37544 37827 38999]
850	119.0	167	2.0	2	2015-03-11	Wed	False	[10139]
474	92.0	205	2.0	2	2015-10-10	Sat	False	[ 9387 17223]
1673	27.0	193	10.0	2	2014-12-27	Sat	False	[8100 3334 5955]
1767	72.0	26	2.0	2	2017-06-18	Sun	False	[28799]
1626	126.0	36	10.0	1	2016-03-21	Mon	False	[17714]
930	88.0	205	2.0	2	2015-10-23	Fri	False	[10224 10386 11392 11684 12113 13299]
60	105.0	212	10.0	2	2014-12-24	Wed	False	[3102 9482]
1074	98.0	148	2.0	2	2019-02-21	Thu	False	[36925 40421]
500	17.0	74	2.0	1	2017-06-27	Tue	False	[27338 25031 21964]
930	88.0	91	2.0	2	2018-09-26	Wed	False	[30921 32038 32167 32177 34067 35108]
1355	92.0	167	2.0	2	2017-04-14	Fri	True	[24518 24811]
331	126.0	82	10.0	1	2014-03-26	Wed	False	[2333 2761]
1081	160.0	133	2.0	1	2014-03-27	Thu	False	[ 587 2412 2512 4475 2282]
1683	123.0	205	2.0	1	2019-05-02	Thu	False	[38683 39909]
584	131.0	26	2.0	2	2015-07-18	Sat	False	[14151 15178 15551]
2184	17.0	205	2.0	1	2017-04-14	Fri	True	[22724 25242 25377 25703 25750 26938]
1402	131.0	148	2.0	2	2019-01-19	Sat	False	[36569 39427 40392]
421	153.0	205	2.0	2	2019-08-17	Sat	False	[41681 42007 41001 40874]
1936	92.0	201	2.0	1	2020-08-28	Fri	False	[47209 48654 49931]
2270	63.0	143	10.0	2	2016-07-14	Thu	False	[21843 21326 20527 17251]
1976	38.0	26	2.0	2	2019-04-30	Tue	False	[37359]
2422	0.0	169	2.0	2	2020-10-24	Sat	False	[49559]
12	92.0	82	10.0	2	2014-07-06	Sun	False	[2523 6111 1499    2 7116 2144]
1683	123.0	81	10.0	2	2015-02-08	Sun	False	[ 4943 11924]
79	43.0	148	2.0	1	2018-09-19	Wed	False	[31817 33535 34382 34781 36349]
144	92.0	25	2.0	2	2014-12-28	Sun	False	[6837 6785]
1332	65.0	167	2.0	2	2017-05-01	Mon	True	[21382]
1171	72.0	91	2.0	2	2020-10-18	Sun	False	[49788 46626]
2348	43.0	91	2.0	2	2018-06-16	Sat	False	[31215 30972 30493]
613	70.0	147	2.0	1	2017-03-10	Fri	False	[24352]
892	33.0	91	2.0	1	2020-07-27	Mon	False	[45324 46184 49305]
1453	126.0	26	2.0	1	2014-06-14	Sat	False	[  20 3734]
765	43.0	193	10.0	2	2020-07-06	Mon	False	[45650 44793]
1842	124.0	148	2.0	1	2016-04-11	Mon	False	[16910 17029 17280]
1165	17.0	123	2.0	1	2017-08-13	Sun	False	[26461]
1945	131.0	44	2.0	2	2018-12-05	Wed	False	[33587 37225]
725	19.0	74	2.0	2	2020-01-24	Fri	False	[41494 45726]
1683	123.0	205	2.0	2	2017-10-08	Sun	False	[29179]
1332	65.0	107	10.0	2	2015-01-17	Sat	False	[11452]
2038	27.0	74	2.0	1	2014-04-17	Thu	False	[1887]
2721	27.0	205	2.0	1	2017-08-17	Thu	False	[25163 29460 26204]
271	70.0	91	2.0	1	2020-04-19	Sun	False	[44465]
92	71.0	143	10.0	2	2017-06-06	Tue	False	[21602]
293	43.0	183	2.0	1	2017-12-08	Fri	False	[25819 26871 28626 29348]
334	102.0	193	10.0	2	2018-09-17	Mon	False	[32555]
2200	124.0	193	10.0	2	2017-05-14	Sun	False	[25451 21634]
2540	92.0	82	10.0	2	2014-10-26	Sun	False	[9284]
1781	117.0	17	2.0	2	2017-08-29	Tue	False	[25918]
1865	92.0	147	2.0	2	2017-04-25	Tue	False	[20628 23077 20933 27449]
1351	126.0	212	10.0	2	2020-10-15	Thu	False	[47732]
1092	92.0	167	2.0	2	2019-02-10	Sun	False	[38139]
1600	109.0	17	2.0	2	2017-12-22	Fri	False	[29422]
765	43.0	205	2.0	2	2016-04-21	Thu	False	[16374]
1000	98.0	44	2.0	2	2017-03-27	Mon	False	[20884 21642 27608]
2436	92.0	91	2.0	2	2016-09-10	Sat	False	[18689 23378 16762 23384 19870 17198]
1000	98.0	91	2.0	1	2019-09-17	Tue	False	[38987 39867 40323 40546 43982]
803	131.0	25	2.0	2	2016-04-10	Sun	False	[14008 16889]
374	109.0	167	2.0	2	2019-06-29	Sat	False	[41301 41789]
2675	131.0	143	10.0	1	2016-10-21	Fri	False	[19090 24578]
382	83.0	74	2.0	1	2019-03-05	Tue	False	[41756]
1257	92.0	107	10.0	2	2018-01-09	Tue	False	[27871 25602]
2434	119.0	193	10.0	2	2015-02-07	Sat	False	[ 4897 10094 11333]
2461	92.0	148	2.0	2	2019-08-27	Tue	False	[37847 40198]
1709	92.0	148	2.0	1	2013-10-19	Sat	False	[1136]
1565	19.0	133	2.0	2	2015-10-07	Wed	False	[10068 12415]
981	92.0	143	10.0	2	2018-08-10	Fri	False	[29747]
2421	117.0	48	2.0	1	2016-11-13	Sun	False	[20413 18537 18823]
468	92.0	148	2.0	2	2017-09-04	Mon	False	[23197 23347 23724 24866 24972 25580]
2503	131.0	91	2.0	2	2013-08-07	Wed	False	[115 196]
2033	72.0	201	2.0	2	2014-10-15	Wed	False	[3369 3916]
1673	27.0	51	2.0	2	2017-05-20	Sat	False	[27795]
1594	117.0	206	2.0	2	2017-09-25	Mon	False	[28865]
1235	109.0	84	10.0	2	2018-12-10	Mon	False	[34427 37403]
2246	123.0	84	10.0	2	2017-01-28	Sat	False	[24680]
1782	123.0	123	2.0	2	2014-02-13	Thu	False	[2059 3896]
657	126.0	91	2.0	1	2013-11-26	Tue	False	[1226 2267  801  618  717   89]
1175	92.0	91	2.0	2	2020-04-14	Tue	False	[47659]
2503	131.0	74	2.0	1	2017-09-03	Sun	False	[24276 23391 22936 26070 28197]
2640	92.0	91	2.0	2	2013-11-07	Thu	False	[145]
925	131.0	74	2.0	2	2020-05-02	Sat	False	[47890 43845 49490]
2064	68.0	123	2.0	2	2020-03-07	Sat	False	[42378 43701 44672]
1005	72.0	108	2.0	1	2020-04-27	Mon	False	[43861]
645	124.0	34	11.0	0	2014-12-02	Tue	False	[ 2449 10250]
1491	123.0	148	2.0	1	2018-07-26	Thu	False	[30827 31094 32028 33230 33611 33736]
1524	92.0	44	2.0	1	2019-05-26	Sun	False	[40336]
2054	126.0	91	2.0	1	2015-09-09	Wed	False	[ 8403 10908]
30	117.0	25	2.0	1	2018-03-25	Sun	False	[30076 27118 29809 33333 28020 31621]
817	92.0	81	10.0	1	2016-01-29	Fri	False	[18437]
2608	131.0	84	10.0	1	2014-05-17	Sat	False	[5024 1819 2401]
1317	65.0	110	2.0	2	2017-06-06	Tue	False	[27350 24410 21837 25420 26194]
991	92.0	167	2.0	1	2015-11-17	Tue	False	[14059]
271	70.0	91	2.0	2	2017-01-03	Tue	False	[22239]
817	92.0	123	2.0	2	2020-12-09	Wed	False	[47376 48696 49960]
1171	72.0	148	2.0	1	2017-08-03	Thu	False	[30002]
2529	15.0	91	2.0	2	2017-06-25	Sun	False	[21809 22662 23679 23733 25297 27276]
2018	160.0	82	10.0	2	2020-08-31	Mon	False	[45760]
187	109.0	212	10.0	1	2020-11-25	Wed	False	[47335]
2129	134.0	148	2.0	1	2014-01-16	Thu	False	[2987]
2796	135.0	51	2.0	2	2016-03-15	Tue	False	[13959]
251	124.0	143	10.0	2	2020-07-17	Fri	False	[48407]
1000	98.0	167	2.0	1	2014-09-05	Fri	False	[ 300 1661 4317 6290 8315]
2054	126.0	153	2.0	1	2014-08-16	Sat	False	[4500]
468	92.0	74	2.0	2	2016-07-20	Wed	False	[19748]
392	131.0	201	2.0	1	2019-08-01	Thu	False	[42625]
1000	98.0	143	10.0	2	2014-12-22	Mon	False	[2863 6471 6642 7842 9278]
776	43.0	91	2.0	2	2016-09-03	Sat	False	[20768 20910]
1673	27.0	148	2.0	1	2018-08-13	Mon	False	[30860 34762 35033 35668]
2269	126.0	26	2.0	2	2019-06-19	Wed	False	[44235 42848 41404 38284 37926]
2675	131.0	84	10.0	1	2015-11-08	Sun	False	[15225 16082 16685]
352	65.0	153	2.0	1	2015-07-31	Fri	False	[ 9276 15288]
822	131.0	84	10.0	1	2019-05-31	Fri	False	[42188]
